359214	418309	0
358749	417125	0
353432	422998	0
358344	421342	0
358774	418077	0
356403	426060	0
354813	419065	0
352197	417357	0
352158	422073	0
359534	427458	0
352733	416892	0
352067	416631	0
358953	417116	0
356520	418241	0
357614	416324	0
355569	419238	0
350854	425732	0
355634	421637	0
355027	418153	0
354308	425671	0
356932	426057	0
360482	414279	0
358242	417469	0
359604	416789	0
358878	417123	0
356014	426288	0
353262	427176	0
358698	416324	0
357518	416819	0
353514	427221	0
360324	412891	0
358118	416876	0
355910	423321	0
359355	417999	0
358985	416714	0
348733	425977	0
358209	420501	0
352344	427913	0
359673	416974	0
352074	427731	0
358112	422514	0
362728	427595	0
350620	420050	0
357837	418326	0
355575	422151	0
351880	428675	0
352065	416370	0
352955	421328	0
357304	422378	0
353467	422708	0
352538	428378	0
354948	415944	0
358127	416842	0
354580	425875	0
351911	417480	0
354444	422760	0
360634	413955	0
348749	423859	0
359135	427071	0
353984	426358	0
358996	417852	0
356030	425902	0
351037	427423	0
355692	422908	0
356557	414624	0
350866	427727	0
358308	416762	0
360924	414526	0
353404	421430	0
353522	422245	0
356353	426212	0
356497	425022	0
358208	419778	0
355699	427529	0
357027	416415	0
350282	426709	0
354543	419682	0
361421	413667	0
358334	420730	0
356881	426294	0
356179	425699	0
354494	422290	0
352413	421602	0
357978	421847	0
357749	418535	0
350247	427575	0
357990	427608	0
359260	417133	0
360593	413231	0
359240	426422	0
351910	416377	0
357819	417135	0
362175	420920	0
354750	425804	0
356543	413892	0
350023	424038	0
358877	417860	0
354837	423097	0
353464	422653	0
357868	417197	0
358468	416144	0
351578	427483	0
360505	412827	0
359203	417176	0
352742	427083	0
353193	421272	0
354226	421962	0
357442	416564	0
348261	424017	0
347148	420727	0
357959	416556	0
353051	427586	0
354923	422320	0
354966	425787	0
358198	417437	0
352957	427264	0
350078	426157	0
358179	418549	0
354341	421503	0
356600	414619	0
353067	414790	0
356378	425685	0
357989	417030	0
353940	425778	0
357921	427471	0
362174	421736	0
352693	427571	0
358919	416796	0
355615	426896	0
359909	412721	0
357257	416753	0
354683	421668	0
364330	422137	0
358510	416845	0
354498	422644	0
356159	426606	0
358094	417967	0
354855	419152	0
353418	427627	0
353034	421482	0
354600	422932	0
359290	417231	0
350957	425738	0
355014	422992	0
359208	418473	0
347410	423760	0
352866	427396	0
356783	414302	0
348372	425466	0
357703	427885	0
356511	414078	0
354727	418968	0
351236	428042	0
353473	421884	0
353769	422675	0
352048	416434	0
358408	427171	0
350624	425999	0
358083	417318	0
354839	423604	0
360113	412632	0
354838	421542	0
352001	428080	0
355638	414283	0
355213	421550	0
357509	416981	0
360488	413552	0
362865	421904	0
354210	422208	0
355567	419499	0
354211	416599	0
358821	417320	0
358617	420344	0
360569	414027	0
351805	425783	0
352072	428679	0
355707	426811	0
351066	428150	0
348903	419268	0
351403	428665	0
358642	426816	0
358148	417395	0
351654	428498	0
357649	416522	0
356467	418237	0
353559	428088	0
352106	426546	0
353902	426553	0
350986	428014	0
358293	417285	0
355770	427246	0
355488	425985	0
352513	427512	0
353362	421784	0
358654	416991	0
359024	416119	0
355391	426360	0
359935	413908	0
352679	426712	0
351151	424750	0
352500	422266	0
359961	421261	0
353559	421133	0
358336	419264	0
357522	416812	0
347359	425364	0
356170	426791	0
358054	415808	0
353295	426709	0
355286	427065	0
353483	427649	0
350943	426036	0
348538	424147	0
359381	413118	0
356275	427264	0
358534	416631	0
359547	426304	0
352582	421445	0
359319	412843	0
357760	416602	0
350771	425435	0
352022	426871	0
356340	413671	0
356331	425651	0
358263	413643	0
352860	421912	0
348593	418625	0
356201	425512	0
354086	422742	0
359601	413388	0
356358	426630	0
355588	418825	0
353422	422090	0
352179	427530	0
357807	422336	0
357927	418454	0
357631	422235	0
353360	427004	0
356976	426839	0
352871	426425	0
351427	421233	0
353200	425917	0
357505	416713	0
352045	416956	0
351248	427918	0
353657	422890	0
354672	421830	0
355348	422974	0
359977	417461	0
358576	418116	0
347501	423653	0
352725	426604	0
352331	427600	0
360450	413580	0
364435	422413	0
359215	416933	0
353135	421854	0
351961	417269	0
358199	426848	0
358079	416051	0
359357	417601	0
355187	425543	0
356425	426231	0
356098	418265	0
360034	413042	0
359290	418492	0
359262	417460	0
357944	417891	0
357858	427031	0
354579	422758	0
348553	425833	0
359035	426815	0
356049	427085	0
351291	421295	0
358253	423136	0
352797	422064	0
354480	421690	0
358554	417653	0
355576	414538	0
355845	427917	0
354802	418780	0
349009	425990	0
356543	419012	0
360556	413564	0
359564	416980	0
358016	416988	0
357902	418089	0
356493	412437	0
354463	425122	0
353966	421942	0
356193	414436	0
352855	422271	0
359110	427019	0
352928	422058	0
351886	428543	0
352410	427145	0
351535	427194	0
358400	417951	0
356786	414338	0
351511	419248	0
351617	420613	0
355573	421323	0
353124	416078	0
358869	418037	0
350814	425483	0
353596	422397	0
358640	418656	0
358086	418163	0
347778	426050	0
359013	418511	0
354184	421764	0
359218	416518	0
356898	426064	0
355725	427798	0
359829	418740	0
351489	427669	0
356246	425659	0
357670	416647	0
350902	427633	0
358483	416723	0
354744	426232	0
355258	422014	0
359033	419154	0
352964	427130	0
348658	426668	0
355132	426249	0
353233	421453	0
354025	422750	0
355972	423354	0
352704	416094	0
359751	412563	0
356215	426193	0
359224	418560	0
359507	425717	0
352536	422731	0
355525	424198	0
354796	422207	0
358494	416253	0
353318	422094	0
351758	416556	0
358676	419109	0
355268	418828	0
357837	417107	0
357074	418121	0
353759	421205	0
358095	415838	0
356358	414292	0
349393	425406	0
356508	427205	0
352710	421878	0
354652	425377	0
356105	426071	0
351191	417372	0
354576	423092	0
357176	415662	0
357766	416600	0
353551	422010	0
350991	427530	0
353200	421665	0
353030	422145	0
348844	426358	0
357100	427269	0
356814	426198	0
356041	426945	0
358967	424752	0
358005	417071	0
355003	422747	0
354755	419722	0
355118	428126	0
359226	417349	0
358736	417780	0
358219	417474	0
346475	422316	0
355376	421831	0
359305	417740	0
359454	418200	0
354211	425609	0
356872	427931	0
352878	422089	0
351233	421908	0
352174	427972	0
354316	422252	0
355263	421774	0
348227	425407	0
358100	417904	0
358444	416624	0
348121	424076	0
356633	425938	0
352695	421501	0
354417	419709	0
355809	427615	0
355303	417857	0
346959	425204	0
358796	418907	0
358840	417136	0
355549	427213	0
358837	417818	0
358017	417120	0
355273	427468	0
357922	417116	0
357213	416812	0
356396	426621	0
351996	422149	0
355539	426639	0
352945	428189	0
348287	426443	0
359552	426912	0
356161	425958	0
358938	418000	0
351801	426809	0
352931	421517	0
353197	421670	0
357560	423500	0
358138	421013	0
356197	426684	0
348897	418197	0
354185	426212	0
356034	418974	0
348913	418889	0
354437	426111	0
346576	425429	0
355626	427105	0
351966	422629	0
351084	425295	0
353669	426997	0
357270	416273	0
361514	413217	0
356409	415640	0
358965	417525	0
350416	427107	0
359950	421607	0
360255	413738	0
355007	422954	0
358665	416771	0
351294	428987	0
353500	421575	0
356483	414626	0
354352	421586	0
350854	428137	0
356025	422314	0
348544	425745	0
353784	423178	0
354184	422584	0
353791	427163	0
350768	424744	0
354997	421733	0
356704	426411	0
356063	426692	0
352079	421452	0
357857	423371	0
357519	416919	0
353539	426388	0
354360	421788	0
357520	427887	0
356521	425697	0
360662	413730	0
352532	427007	0
354640	425401	0
359163	418379	0
354881	422201	0
356156	414634	0
359017	418805	0
359325	416886	0
358458	426431	0
355247	422569	0
358514	417845	0
351913	421568	0
360224	413431	0
358754	418879	0
351729	421419	0
347812	420586	0
354116	425766	0
358671	416403	0
353515	422005	0
358332	417059	0
355365	421985	0
353517	427620	0
358078	422154	0
352089	421458	0
358257	421572	0
358353	422200	0
358901	419251	0
352557	427782	0
353523	427474	0
352870	421638	0
359025	416582	0
355340	422366	0
359439	424383	0
358775	417110	0
352320	417289	0
355139	425571	0
357476	416300	0
353089	421536	0
359317	417453	0
355980	418223	0
357966	417724	0
352416	416702	0
353202	422245	0
357914	424664	0
358552	416558	0
355788	414379	0
361091	413508	0
357594	417521	0
356128	425916	0
357761	426764	0
362144	421597	0
353291	426746	0
361132	413994	0
360437	413335	0
348773	426483	0
358037	419000	0
358580	418018	0
358457	415837	0
358265	416988	0
359012	417052	0
355095	423196	0
358448	423289	0
354718	422092	0
359770	418827	0
357938	417709	0
357720	420819	0
349419	426258	0
359249	418496	0
358076	416057	0
361859	427839	0
357860	417963	0
351023	425357	0
352126	417211	0
357401	416747	0
355020	422017	0
357035	416476	0
357700	424387	0
353889	421994	0
359315	418280	0
353723	422188	0
357077	425987	0
359781	427094	0
354840	422025	0
358519	418126	0
352891	427569	0
359485	413141	0
351645	427634	0
357600	415952	0
352442	417125	0
357812	415903	0
357754	421272	0
349216	426192	0
354612	425530	0
356004	415264	0
359226	426169	0
356195	427612	0
347200	422495	0
357971	418677	0
355576	421712	0
358138	417252	0
354701	422062	0
356919	425883	0
358776	417910	0
356212	426576	0
351308	428493	0
358804	417244	0
356546	427081	0
359392	417493	0
357810	416811	0
351994	423747	0
352797	422078	0
350423	427214	0
352076	428363	0
356383	418562	0
353005	427599	0
359875	427305	0
357926	416121	0
358810	417037	0
359565	414476	0
359017	418415	0
347505	425869	0
360453	419927	0
352593	421448	0
359832	420473	0
352437	421831	0
353778	420311	0
358123	415713	0
351886	422065	0
360246	413665	0
356713	414831	0
357794	416705	0
359016	417329	0
358896	420194	0
355703	415056	0
361730	423386	0
359357	417338	0
355288	421731	0
358004	426121	0
358538	416283	0
357704	416828	0
357075	425398	0
356771	425249	0
354325	426224	0
352253	427073	0
361209	413615	0
347524	422478	0
358278	415995	0
358500	422105	0
354639	425855	0
349313	427601	0
358203	416990	0
352184	416978	0
351619	428422	0
351421	428040	0
353214	427676	1
352909	422335	1
349548	418172	1
352802	420526	1
352995	421125	1
351884	426490	1
350083	425035	1
357166	425846	1
348767	418580	1
356523	425252	1
359125	417215	1
359447	413317	1
351720	428201	1
355207	423685	1
359832	417370	1
359567	427575	1
354758	422782	1
353989	421856	1
351900	428827	1
348716	425864	1
360779	413426	1
353713	425658	1
356837	425909	1
355880	418558	1
360057	419028	1
351919	417257	1
357543	423090	1
352243	427156	1
350619	424959	1
355142	422115	1
355672	427119	1
358770	416352	1
357996	417037	1
358977	417306	1
351973	428127	1
358358	417482	1
358943	418061	1
353222	427197	1
356397	426301	1
348273	425545	1
353143	415030	1
357998	416205	1
357487	415937	1
352051	421499	1
351276	425833	1
354438	422333	1
354738	426567	1
355479	419132	1
354374	425609	1
355859	425680	1
355535	424264	1
353150	427008	1
356340	413295	1
355903	413619	1
355563	414116	1
355398	414390	1
355350	414031	1
